family,book,n,diff,lo,hi,how,z,verdict,dep,n_eff,sec
rate_daily,52,147029,-0.0086486339429636,-0.0330833892223121,0.0146333123681325,day_block,-0.7104854532016177,NULL,1,1626,4.2
rate_daily,53,149426,-0.0001298301500408,-0.0239839080442239,0.022618055598779,day_block,-0.0109206737357211,NULL,1,1654,4.2
rate_daily,54,146966,-0.0353170120980362,-0.0587373767596312,-0.0133513193105183,day_block,-3.0502791469528,NEGATIVE,1,1628,4.1
rate_daily,55,146202,-0.0148411102447298,-0.0379519860512465,0.0085876071091241,day_block,-1.2500342106329645,NULL,1,1620,4.1
rate_daily,56,141823,0.0102296524541154,-0.0130010336552969,0.0358140892315744,day_block,0.8214565223585761,NULL,1,1573,4.0
rate_daily,57,151081,-0.0122543536248767,-0.0368448051157726,0.0112921921816191,day_block,-0.9979056981740438,NULL,1,1672,4.2
rate_daily,58,145535,-0.0104717078366028,-0.032663422809312,0.0126511907939023,day_block,-0.9058521631884148,NULL,1,1613,4.1
rate_daily,59,144648,-0.006209556993529,-0.0290272849456,0.0163499549519545,day_block,-0.536414651518774,NULL,1,1601,4.1
setups120,0,124231,0.0034682443727143,-0.041883418224588,0.0494490050864809,day_block,0.1488547849118288,NULL,1,964,8.9
setups120,1,125221,-0.0088747723358434,-0.0496908866513661,0.0343419958768215,day_block,-0.4139863768356244,NULL,1,977,8.9
setups120,2,125862,-0.0103450668192145,-0.0520954523294413,0.0301256401670035,day_block,-0.4932057681946213,NULL,1,974,9.0
setups120,3,125741,-0.0103142581443866,-0.0539530043340653,0.0330211090682641,day_block,-0.4648641730026124,NULL,1,982,8.9
setups120,4,125492,0.0125032963588648,-0.0307925948338654,0.0561988486430834,day_block,0.5634119808852195,NULL,1,978,8.5
setups120,5,125262,0.0208672510418164,-0.0231149424885375,0.0646751202245658,day_block,0.9317469325561416,NULL,1,976,8.6
setups120,6,125930,-0.0201432743058311,-0.0638358772412277,0.0259674539375041,day_block,-0.8792567483488666,NULL,1,979,8.9
setups120,7,125327,0.0160334165822211,-0.0291933947271257,0.0592844080137678,day_block,0.7103458342016923,NULL,1,974,9.1
setups120,8,124092,-0.0074612781914492,-0.0520466359155869,0.0351084475364738,day_block,-0.3355819550621952,NULL,1,964,9.1
setups120,9,126006,0.0084016173832993,-0.0367926267683079,0.054728089720126,day_block,0.359850058978108,NULL,1,979,8.9
setups120,10,124302,-0.0343059907858816,-0.075473436912106,0.008410152692301,day_block,-1.6031385218909897,NULL,1,964,8.8
setups120,11,125408,0.0460586188015651,0.0035832672364745,0.086826939910305,day_block,2.1688912043682644,EDGE,1,970,8.8
setups120,12,123978,0.0179478305290724,-0.0269757215212313,0.0626295382228094,day_block,0.7851570725996908,NULL,1,954,8.8
setups120,13,125440,0.0356448756377552,-0.0064255600996435,0.0789466548871993,day_block,1.6366606640168389,NULL,1,975,8.9
setups120,14,125871,0.0511066260960297,0.0058915491099549,0.0976828440512356,day_block,2.182497749350985,EDGE,1,981,8.9
setups120,15,124683,0.0174310103756461,-0.0248929618073281,0.0609770147797815,day_block,0.7957182283667089,NULL,1,964,8.8
setups120,16,123723,0.0507429462050981,0.0075651392131513,0.0976039798484054,day_block,2.2091432345029154,EDGE,1,961,8.6
setups120,17,124994,-0.022707383287731,-0.0648794724440538,0.0206148556336206,day_block,-1.0411369918649955,NULL,1,968,8.8
setups120,18,125183,-0.0167685234150536,-0.060361704996114,0.0280752698101587,day_block,-0.7432570437570184,NULL,1,972,8.7
setups120,19,123089,-0.0460643068565561,-0.0863222218467245,-0.0046658077735378,day_block,-2.2113237312352094,NEGATIVE,1,950,8.7
setups120,20,126022,0.0123944332471051,-0.0298378314569043,0.0586029011672692,day_block,0.5493541775136578,NULL,1,981,9.1
setups120,21,123510,0.0173587239899604,-0.0284483613603023,0.0636003460504262,day_block,0.739227634222998,NULL,1,958,9.0
setups120,22,126306,0.01368528758201,-0.028813242198369,0.0597179888851197,day_block,0.6059482210315525,NULL,1,989,9.2
setups120,23,125022,-0.0013161507574665,-0.0429150677554083,0.0443436132922777,day_block,-0.0591255350696283,NULL,1,971,8.6
setups120,24,123916,-0.0177671293456857,-0.0618134412832701,0.0236331433962756,day_block,-0.8150807672766714,NULL,1,951,8.5
setups120,25,123983,-0.0225911482488189,-0.0664404654516667,0.0209855113915496,day_block,-1.0129217627331255,NULL,1,959,8.3
setups120,26,124645,0.0400973527484723,-0.0042551420166338,0.0857192738284871,day_block,1.7469269935041996,NULL,1,964,8.2
setups120,27,124728,-0.0280918184636434,-0.0717199339464797,0.015886471441778,day_block,-1.2569618086546044,NULL,1,970,8.2
setups120,28,125083,0.0323123424712658,-0.0129767900453147,0.0762886617792592,day_block,1.418937040139815,NULL,1,972,8.2
setups120,29,126173,-0.0080757224868499,-0.0487885650345596,0.0332330015068414,day_block,-0.3859503302762937,NULL,1,975,8.0
setups120,30,126604,0.017975259338831,-0.0268918835737725,0.0609082939785156,day_block,0.8025236890618207,NULL,1,988,7.8
setups120,31,124487,-0.0031748750204169,-0.0477996587717921,0.0395208918386942,day_block,-0.1425240839873771,NULL,1,961,8.2
setups120,32,124554,0.0005072723477368,-0.0414520723023933,0.0442513724022821,day_block,0.0232017637840756,NULL,1,973,8.3
setups120,33,123637,-0.006200192499009,-0.048196454435829,0.0380052811357271,day_block,-0.2819468543307984,NULL,1,954,7.9
setups120,34,122444,0.0023053934860018,-0.0427258381283776,0.0477981710314384,day_block,0.0998296094115985,NULL,1,944,7.2
setups120,35,124393,0.0175720177180389,-0.0276688249847341,0.0636277149326981,day_block,0.7544759563914729,NULL,1,971,8.2
setups120,36,125094,0.0353024211126567,-0.0095622108370185,0.0796344503100403,day_block,1.551436423826917,NULL,1,972,8.2
setups120,37,125894,-0.0298338941225685,-0.0711517674369885,0.0139175574453168,day_block,-1.3747225228587294,NULL,1,976,7.6
setups120,38,124176,0.0242064258257098,-0.0199958450876544,0.0681587733011881,day_block,1.0763752155965622,NULL,1,960,8.1
setups120,39,123922,0.0252789152316243,-0.0180410064758433,0.0702445915088356,day_block,1.1223974225475235,NULL,1,958,8.1
setups120,40,125491,-0.0251807385921433,-0.0713943463181414,0.0179918025139299,day_block,-1.1042726815925608,NULL,1,980,8.2
setups120,41,125576,-0.0149083837675988,-0.057329107065346,0.0282248730475627,day_block,-0.6830750701280163,NULL,1,974,8.2
setups120,42,123873,-0.0057386479162795,-0.0497028075167002,0.039310619191225,day_block,-0.2527156574139976,NULL,1,960,8.0
setups120,43,124981,0.0220941801820544,-0.0200767967127843,0.0659738372374323,day_block,1.0064724866848274,NULL,1,966,8.5
setups120,44,125242,0.0110690966289264,-0.0312761240995253,0.0565838833466152,day_block,0.4938545200674262,NULL,1,975,8.3
setups120,45,124534,0.0100827795354416,-0.0342541665227633,0.0545568777836615,day_block,0.4450321480562218,NULL,1,967,8.1
setups120,46,123810,0.0096062321298765,-0.0327018406438992,0.0573513919100982,day_block,0.418149768003314,NULL,1,957,8.1
setups120,47,126226,-0.0176633630683586,-0.0599628806349008,0.0276174704678,day_block,-0.7905781444588157,NULL,1,979,7.9
setups120,48,125249,0.0170070834896886,-0.0236805337338924,0.0605093833131311,day_block,0.7918589910515308,NULL,1,976,7.7
setups120,49,124689,0.0267103828993202,-0.0161765549372025,0.0706123321099794,day_block,1.20640765632639,NULL,1,968,8.1
unclustered,0,5000,-0.0222979199999993,-0.0563244526570366,0.0107694250052722,day_block,-1.3027454068116775,NULL,1,2283,0.8
unclustered,1,5000,-0.0222240933333332,-0.0566066359999986,0.0141045756666685,phase3_block,-1.2320089513189991,NULL,1,2287,0.6
unclustered,2,5000,-0.0108996666666663,-0.0436313678085514,0.0215681675593059,day_block,-0.6553100158808126,NULL,1,2282,0.5
unclustered,3,5000,-0.0037111733333331,-0.0376016773333326,0.0307013506666665,phase3_iid,-0.2129851733979665,NULL,1,2267,0.5
unclustered,4,5000,0.0114052399999999,-0.0216583168362087,0.046626726369131,day_block,0.6547219936330605,NULL,1,2293,0.6
unclustered,5,5000,0.0161668799999996,-0.0180937646666672,0.0502665859999998,phase3_iid,0.9270433075109986,NULL,1,2297,0.6
unclustered,6,5000,0.0319576133333329,-0.0027260338944442,0.0652139442050492,day_block,1.8438561039135688,NULL,1,2281,0.5
unclustered,7,5000,-0.0167423466666664,-0.0501640236666648,0.0169524166666693,phase3_block,-0.9778348368660026,NULL,1,2258,0.5
unclustered,8,5000,-0.0030361866666663,-0.0362494856666654,0.0313985976666677,phase3_block,-0.1759345208532726,NULL,1,2296,0.6
unclustered,9,5000,-0.0241900666666663,-0.0597243876666702,0.0111696893333294,phase3_block,-1.3375351462511098,NULL,1,2290,0.6
unclustered,10,5000,-0.0183832400000001,-0.0505956006666664,0.0140317539999998,phase3_iid,-1.1150228502836803,NULL,1,2272,0.5
unclustered,11,5000,0.0087980266666665,-0.0244992759999998,0.0436164156666669,phase3_iid,0.5063096363196721,NULL,1,2275,0.6
unclustered,12,5000,-0.0305612533333332,-0.0635361563333331,0.0033949740000004,phase3_iid,-1.7898683625960443,NULL,1,2322,0.6
unclustered,13,5000,0.0084368133333338,-0.0270362753333327,0.043711838666667,phase3_iid,0.4674569956184085,NULL,1,2292,0.6
unclustered,14,5000,-7.786666666405317e-06,-0.0339885573333326,0.0335977873333339,phase3_iid,-0.0004516174508748,NULL,1,2287,0.6
unclustered,15,5000,0.0153173333333333,-0.0190647013333334,0.0485118116666667,phase3_iid,0.8885164556902585,NULL,1,2289,0.6
unclustered,16,5000,0.0057757466666669,-0.0290137573333326,0.0405516856666671,phase3_iid,0.3254562912734468,NULL,1,2301,0.6
unclustered,17,5000,0.0021645866666668,-0.0315438819999997,0.0344404406666671,phase3_iid,0.1285915129561565,NULL,1,2316,0.6
unclustered,18,5000,-0.0021403599999997,-0.0348582696666672,0.031675582,phase3_iid,-0.126102080127768,NULL,1,2255,0.6
unclustered,19,5000,0.0526202933333333,0.0185547355877025,0.0875019097477075,day_block,2.9916782481449236,EDGE,1,2280,0.6
unclustered,20,5000,-0.0248258266666666,-0.0575536626666684,0.0092320789999996,phase3_block,-1.4571291812483127,NULL,1,2273,0.6
unclustered,21,5000,0.0103453066666669,-0.0209184956041378,0.0463288278253063,day_block,0.6030404661949451,NULL,1,2293,0.6
unclustered,22,5000,-0.012282573333333,-0.0452151510000022,0.0207604473333293,phase3_block,-0.7297668280040649,NULL,1,2293,0.6
unclustered,23,5000,0.0148978400000004,-0.0200294243333325,0.0487683756666681,phase3_block,0.8488419710444408,NULL,1,2304,0.6
unclustered,24,5000,0.0203806266666665,-0.0156667806666662,0.0554808319999999,phase3_block,1.122885029220988,NULL,1,2271,0.6
unclustered,25,5000,-0.0029618533333333,-0.0381703346666667,0.0313325106666662,phase3_iid,-0.1670471440060386,NULL,1,2309,0.6
unclustered,26,5000,-0.0036747600000003,-0.0388312149999991,0.0307955036666669,phase3_block,-0.2068860186596385,NULL,1,2276,0.6
unclustered,27,5000,-0.0275488933333325,-0.0596148576666651,0.0071125280000005,phase3_block,-1.6183711869936337,NULL,1,2283,0.6
unclustered,28,5000,0.0255438133333329,-0.0095682853333333,0.0612799503333332,phase3_iid,1.413301378219296,NULL,1,2297,0.6
unclustered,29,5000,-0.0009901333333334,-0.0350868519999989,0.0327604800000013,phase3_block,-0.0572056595691529,NULL,1,2278,0.6
unclustered,30,5000,0.0230035733333333,-0.0103429526666646,0.0589743886666688,phase3_block,1.300862806837405,NULL,1,2299,0.6
unclustered,31,5000,0.0299323066666664,-0.0042550850000027,0.0658042109999969,phase3_block,1.6747597207835632,NULL,1,2264,0.6
unclustered,32,5000,0.0122129199999999,-0.0212452149999992,0.0463080696666668,phase3_block,0.7086815586538473,NULL,1,2300,0.6
unclustered,33,5000,-0.0310884400000004,-0.0632894293333342,0.0032759069999993,phase3_iid,-1.8307493531178385,NULL,1,2271,0.6
unclustered,34,5000,-0.0081765466666666,-0.0406077726666664,0.0266648073333328,phase3_iid,-0.4764418760507415,NULL,1,2259,0.6
unclustered,35,5000,0.0044230800000006,-0.0296826809999996,0.0384480393333339,phase3_iid,0.2544836610183261,NULL,1,2286,0.6
unclustered,36,5000,-0.0049952533333335,-0.0438280993333369,0.0298497733333307,phase3_block,-0.2657654557565148,NULL,1,2271,0.6
unclustered,37,5000,0.0310201999999996,-0.0032822910311729,0.0656918019201949,day_block,1.7629365656368128,NULL,1,2261,0.5
unclustered,38,5000,0.0184648000000001,-0.0170064339999967,0.0545915453333366,phase3_block,1.0109319733371696,NULL,1,2288,0.6
unclustered,39,5000,0.0023039199999998,-0.0315005283540683,0.0373477980548736,day_block,0.1311753093911992,NULL,1,2308,0.6
unclustered,40,5000,-0.0090535999999997,-0.0437737680000016,0.0245631883333302,phase3_block,-0.5193304186345327,NULL,1,2313,0.6
unclustered,41,5000,-0.0223078266666671,-0.0566883881731634,0.0128786245409647,day_block,-1.2569905039498124,NULL,1,2290,0.6
unclustered,42,5000,-0.0026504533333331,-0.0360775886666661,0.0318704646666667,phase3_iid,-0.1529048401586686,NULL,1,2297,0.6
unclustered,43,5000,-0.0043416399999999,-0.0392875186666663,0.0280248486666673,phase3_block,-0.2528349079990226,NULL,1,2251,0.6
unclustered,44,5000,-0.0148427199999993,-0.0520467236666637,0.0212895966666695,phase3_block,-0.7933639629000037,NULL,1,2274,0.6
unclustered,45,5000,0.0213016533333332,-0.0121567623333335,0.0553206583333333,phase3_iid,1.237465014558192,NULL,1,2287,0.6
unclustered,46,5000,-0.0084588133333336,-0.0410404601529593,0.0271298241864321,day_block,-0.4863987227488802,NULL,1,2301,0.6
unclustered,47,5000,0.0433655599999993,0.005936992333332,0.0785339983333306,phase3_block,2.341554869076566,EDGE,1,2271,0.6
unclustered,48,5000,-0.0117280933333329,-0.045498673999999,0.022236399,phase3_iid,-0.6787219590646313,NULL,1,2297,0.6
unclustered,49,5000,0.0100895733333334,-0.0251845856666656,0.0440425810000016,phase3_block,0.571313299702479,NULL,1,2303,0.6
unclustered,50,5000,0.0049256533333334,-0.0296178439999996,0.0386756046666666,phase3_iid,0.282724138209339,NULL,1,2288,0.6
unclustered,51,5000,0.0145991866666667,-0.0210514003333311,0.0481855580000027,phase3_block,0.8265493165713133,NULL,1,2295,0.6
unclustered,52,5000,0.016539973333333,-0.0172240778408412,0.0514778056382547,day_block,0.943722374195361,NULL,1,2291,0.6
unclustered,53,5000,0.0111800533333328,-0.0265427279999996,0.0493907883333337,phase3_block,0.5771496727537464,NULL,1,2291,0.6
unclustered,54,5000,0.0025444933333338,-0.0318448583333326,0.0367102643333341,phase3_iid,0.1454921277239341,NULL,1,2314,0.6
unclustered,55,5000,-0.0169173866666663,-0.0513602506666658,0.0157286740000004,phase3_block,-0.9884632673869828,NULL,1,2288,0.6
unclustered,56,5000,-0.0060546266666668,-0.039599806414516,0.0277558253245684,day_block,-0.3523640115521617,NULL,1,2287,0.6
unclustered,57,5000,0.0191091599999998,-0.0154178647873611,0.0536063721877483,day_block,1.0852207083070122,NULL,1,2300,0.6
unclustered,58,5000,0.0225467733333329,-0.0119573736666682,0.0571791809999962,phase3_block,1.278364658538591,NULL,1,2281,0.6
unclustered,59,5000,-0.01163468,-0.0463152613333333,0.0242972833333332,phase3_iid,-0.6458782659417363,NULL,1,2264,0.6
