t,pc,op,px,up,through,i0,dow,prange,obs,away
2022-01-27 23:04:00+00:00,1796.985,1797.82,1797.78,True,False,2110497,3,30.320000000000164,True,False
2022-01-30 23:04:00+00:00,1791.655,1789.85,1789.2,False,False,2111867,6,19.065000000000055,False,False
2022-01-31 23:04:00+00:00,1797.166,1798.085,1798.036,True,False,2113242,0,14.27000000000021,True,False
2022-02-01 23:04:00+00:00,1800.966,1801.08,1801.21,True,False,2114606,1,12.974999999999909,True,False
2022-02-02 23:04:00+00:00,1806.85,1807.165,1807.105,True,False,2115958,2,16.50999999999999,True,True
2022-02-03 23:04:00+00:00,1804.91,1805.25,1805.09,True,False,2117301,3,20.345000000000027,True,True
2022-02-06 23:04:00+00:00,1807.97,1809.795,1808.565,True,False,2118662,6,22.720000000000027,True,True
2022-02-07 23:04:00+00:00,1820.42,1820.86,1821.045,True,False,2120027,0,15.655999999999949,False,True
2022-02-08 23:04:00+00:00,1826.11,1826.01,1825.92,False,False,2121389,1,13.310000000000173,True,True
2022-02-09 23:04:00+00:00,1833.196,1833.095,1833.02,False,False,2122739,2,11.088999999999942,True,True
2022-02-10 23:04:00+00:00,1826.725,1827.155,1827.36,True,False,2124080,3,20.120999999999867,True,True
2022-02-14 23:04:00+00:00,1871.66,1870.87,1870.81,False,False,2126827,0,23.350000000000136,False,False
2022-02-16 23:04:00+00:00,1869.49,1869.71,1869.81,True,False,2129576,2,22.279999999999973,True,True
2022-02-17 23:04:00+00:00,1898.205,1898.885,1898.785,True,False,2130952,3,33.28500000000008,False,True
2022-02-22 23:04:00+00:00,1898.405,1898.995,1898.895,True,False,2134930,1,22.84999999999991,True,True
2022-02-24 23:04:00+00:00,1904.015,1905.29,1905.835,True,False,2137680,3,96.31499999999983,False,True
2022-02-28 23:04:00+00:00,1909.525,1908.565,1908.19,False,False,2140432,0,36.555000000000064,False,True
2022-03-01 23:04:00+00:00,1945.675,1944.005,1943.785,False,False,2141808,1,48.83600000000001,False,True
2022-03-02 23:04:00+00:00,1928.555,1929.535,1929.44,True,False,2143184,2,34.25999999999999,True,True
2022-03-03 23:04:00+00:00,1936.47,1937.21,1937.07,True,False,2144560,3,19.185000000000173,True,False
2022-03-07 23:04:00+00:00,1997.585,1997.805,1997.73,True,False,2147312,0,41.58999999999992,True,True
2022-03-08 23:04:00+00:00,2050.05,2051.285,2050.356,True,False,2148688,1,89.52500000000009,True,True
2022-03-09 23:04:00+00:00,1992.505,1993.015,1992.92,True,False,2150064,2,83.0799999999997,True,False
2022-03-10 23:04:00+00:00,1996.255,1997.125,1997.185,True,False,2151440,3,38.69999999999982,True,True
2022-03-13 22:04:00+00:00,1988.52,1982.26,1980.255,False,False,2152816,6,40.346000000000004,False,True
2022-03-14 22:04:00+00:00,1950.505,1953.095,1952.965,True,False,2154192,0,34.34100000000012,False,False
2022-03-15 22:04:00+00:00,1917.7,1920.135,1920.21,True,False,2155568,1,47.63999999999987,True,False
2022-03-16 22:04:00+00:00,1927.385,1925.715,1925.595,False,False,2156943,2,34.549999999999955,True,True
2022-03-17 22:04:00+00:00,1942.385,1942.625,1942.675,True,False,2158318,3,26.47499999999991,True,False
2022-03-20 22:04:00+00:00,1920.575,1923.405,1925.695,True,False,2159694,6,27.40000000000009,True,False
2022-03-21 22:04:00+00:00,1935.76,1936.055,1936.3,True,False,2161070,0,23.516000000000076,True,False
2022-03-22 22:04:00+00:00,1921.04,1922.19,1922.006,True,False,2162446,1,27.75499999999988,True,False
2022-03-23 22:04:00+00:00,1944.625,1944.47,1944.565,False,False,2163821,2,32.77000000000021,True,True
2022-03-24 22:04:00+00:00,1957.88,1958.68,1958.975,True,False,2165197,3,28.700999999999794,False,False
2022-03-27 22:04:00+00:00,1958.02,1956.37,1956.194,False,False,2166572,6,21.185000000000173,False,False
2022-03-28 22:04:00+00:00,1922.8,1923.66,1923.28,True,False,2167948,0,41.33999999999992,True,False
2022-03-29 22:04:00+00:00,1919.505,1920.985,1921.21,True,False,2169324,1,39.30099999999993,True,False
2022-03-30 22:04:00+00:00,1932.58,1933.395,1933.28,True,False,2170700,2,22.6099999999999,False,False
2022-03-31 22:04:00+00:00,1937.1,1937.825,1937.75,True,False,2172074,3,30.589999999999918,True,False
2022-04-03 22:04:00+00:00,1925.0,1924.63,1924.745,False,False,2173450,6,21.519999999999982,True,True
2022-04-04 22:04:00+00:00,1932.57,1932.755,1933.006,True,False,2174826,0,21.374000000000024,False,True
2022-04-05 22:04:00+00:00,1923.215,1923.425,1923.44,True,False,2176200,1,26.68100000000004,True,True
2022-04-06 22:04:00+00:00,1925.88,1924.93,1924.795,False,False,2177576,2,18.5,False,True
2022-04-07 22:04:00+00:00,1931.676,1931.745,1931.89,True,False,2178952,3,17.22499999999991,True,True
2022-04-11 22:04:00+00:00,1954.275,1952.64,1952.42,False,False,2181704,0,29.990999999999985,False,False
2022-04-12 22:04:00+00:00,1966.585,1967.54,1967.66,True,False,2183080,1,28.930999999999813,True,False
2022-04-13 22:04:00+00:00,1977.835,1977.375,1977.39,False,False,2184456,2,18.615999999999985,True,False
2022-04-17 22:04:00+00:00,1973.395,1973.16,1972.94,False,False,2185832,6,19.835000000000036,True,True
2022-04-18 22:04:00+00:00,1978.69,1977.38,1977.75,False,False,2187208,0,26.374000000000024,True,False
2022-04-19 22:04:00+00:00,1949.775,1950.29,1950.42,True,False,2188584,1,38.375999999999976,True,True
2022-04-20 22:04:00+00:00,1957.546,1956.795,1956.89,False,False,2189960,2,19.0,False,True
2022-04-21 22:04:00+00:00,1951.625,1950.82,1950.745,False,False,2191336,3,20.713999999999942,True,False
2022-04-24 22:04:00+00:00,1932.35,1933.39,1933.32,True,False,2192711,6,29.075000000000045,True,True
2022-04-25 22:04:00+00:00,1898.045,1898.875,1899.45,True,False,2194087,0,42.98500000000013,False,False
2022-04-26 22:04:00+00:00,1905.45,1905.875,1906.04,True,False,2195463,1,15.5150000000001,True,False
2022-04-27 22:04:00+00:00,1885.76,1885.595,1885.73,False,False,2196839,2,25.69100000000003,True,True
2022-04-28 22:04:00+00:00,1894.456,1894.94,1895.225,True,False,2198215,3,24.580000000000155,True,False
2022-05-01 22:04:00+00:00,1896.99,1898.65,1899.45,True,False,2199589,6,27.38499999999999,True,False
2022-05-02 22:04:00+00:00,1862.956,1863.535,1863.405,True,False,2200965,0,45.65000000000009,False,True
2022-05-03 22:04:00+00:00,1867.95,1868.22,1868.19,True,False,2202340,1,27.68100000000004,True,True
2022-05-05 22:04:00+00:00,1877.175,1876.7,1876.645,False,False,2204956,3,37.274999999999864,True,False
2022-05-09 22:04:00+00:00,1854.02,1853.675,1853.78,False,False,2207669,0,30.996000000000095,True,True
2022-05-10 22:04:00+00:00,1838.43,1839.115,1839.11,True,False,2209045,1,29.996000000000095,True,True
2022-05-11 22:04:00+00:00,1852.255,1851.495,1851.515,False,False,2210421,2,26.22499999999991,True,False
2022-05-12 22:04:00+00:00,1821.89,1823.105,1823.07,True,False,2211626,3,37.48000000000002,True,False
2022-05-15 22:04:00+00:00,1811.465,1811.635,1813.52,True,False,2213002,6,29.730000000000018,True,False
2022-05-16 22:04:00+00:00,1824.59,1825.055,1825.085,True,False,2214378,0,40.19999999999982,True,False
2022-05-17 22:04:00+00:00,1814.965,1814.565,1814.675,False,False,2215754,1,23.24499999999989,True,True
2022-05-18 22:04:00+00:00,1816.445,1816.67,1816.49,True,False,2217130,2,17.520999999999958,True,True
2022-05-19 22:04:00+00:00,1842.2,1841.925,1842.01,False,False,2218506,3,38.24500000000012,True,True
2022-05-22 22:04:00+00:00,1846.615,1848.34,1848.84,True,False,2219882,6,17.085000000000036,True,False
2022-05-23 22:04:00+00:00,1853.665,1853.775,1853.905,True,False,2221258,0,21.99000000000001,True,True
2022-05-24 22:04:00+00:00,1866.52,1865.5,1865.37,False,False,2222634,1,20.38000000000011,True,False
2022-05-25 22:04:00+00:00,1853.235,1852.99,1853.13,False,False,2224010,2,26.50499999999988,True,True
2022-05-26 22:04:00+00:00,1850.83,1851.585,1851.49,True,False,2225384,3,13.674999999999955,True,False
2022-05-29 22:04:00+00:00,1853.22,1853.05,1852.635,False,False,2226758,6,13.99499999999989,True,True
2022-05-30 22:04:00+00:00,1855.8,1855.91,1856.31,True,False,2227985,0,16.24500000000012,True,True
2022-05-31 22:04:00+00:00,1837.47,1837.225,1837.305,False,False,2229361,1,21.9849999999999,True,True
2022-06-01 22:04:00+00:00,1846.655,1846.85,1847.1,True,False,2230737,2,21.43600000000015,True,False
2022-06-02 22:04:00+00:00,1868.655,1869.345,1869.23,True,False,2232111,3,26.329999999999927,False,True
2022-06-05 22:04:00+00:00,1851.056,1850.405,1850.685,False,False,2233462,6,26.795000000000073,True,True
2022-06-06 22:04:00+00:00,1842.115,1841.14,1841.225,False,False,2234837,0,17.235000000000127,True,False
2022-06-07 22:04:00+00:00,1852.375,1852.55,1852.625,True,False,2236213,1,18.569999999999936,True,True
2022-06-08 22:04:00+00:00,1853.32,1852.8,1852.9,False,False,2237589,2,15.095000000000027,True,False
2022-06-09 22:04:00+00:00,1847.94,1848.17,1847.95,True,False,2238963,3,15.310000000000173,True,True
2022-06-14 22:04:00+00:00,1808.555,1807.605,1807.78,False,False,2243089,1,26.49500000000012,True,False
2022-06-15 22:04:00+00:00,1833.97,1833.655,1833.29,False,False,2244465,2,34.3599999999999,True,False
2022-06-16 22:04:00+00:00,1856.825,1854.555,1854.4,False,False,2245841,3,41.97499999999991,False,True
2022-06-19 22:04:00+00:00,1840.4,1837.645,1836.96,False,False,2247217,6,20.860000000000127,True,False
2022-06-20 22:04:00+00:00,1838.395,1837.745,1837.995,False,False,2248444,0,11.305000000000064,True,True
2022-06-21 22:04:00+00:00,1833.06,1832.67,1832.455,False,False,2249819,1,15.029999999999973,False,True
2022-06-22 22:04:00+00:00,1837.78,1837.925,1837.975,True,False,2251195,2,24.475000000000136,True,True
2022-06-23 22:04:00+00:00,1822.68,1823.89,1824.07,True,False,2252571,3,23.519999999999982,False,False
2022-06-28 22:04:00+00:00,1820.07,1819.755,1819.56,False,False,2256697,1,11.0150000000001,True,False
2022-06-29 22:04:00+00:00,1817.81,1818.03,1818.435,True,False,2258071,2,21.014999999999873,True,False
2022-06-30 22:04:00+00:00,1807.33,1806.82,1807.105,False,False,2259445,3,22.434999999999945,False,True
2022-07-04 22:04:00+00:00,1808.04,1807.925,1807.605,False,False,2262027,0,10.309999999999945,True,False
2022-07-05 22:04:00+00:00,1764.93,1766.695,1766.805,True,False,2263402,1,48.2650000000001,False,True
2022-07-06 22:04:00+00:00,1739.41,1740.055,1740.1,True,False,2264778,2,40.56000000000017,True,True
2022-07-07 22:04:00+00:00,1740.335,1740.82,1740.755,True,False,2266153,3,12.550000000000182,True,False
2022-07-10 22:04:00+00:00,1742.355,1740.685,1741.535,False,False,2267529,6,22.485000000000127,True,False
2022-07-11 22:04:00+00:00,1733.985,1733.785,1733.685,False,False,2268904,0,13.294999999999845,True,True
2022-07-13 22:04:00+00:00,1735.66,1736.105,1736.065,True,False,2271650,2,38.26499999999987,True,True
2022-07-14 22:04:00+00:00,1710.03,1711.295,1711.17,True,False,2273026,3,38.96499999999992,True,False
2022-07-17 22:04:00+00:00,1707.46,1706.26,1706.815,False,False,2274401,6,17.555000000000064,True,False
2022-07-18 22:04:00+00:00,1709.28,1710.12,1710.07,True,False,2275777,0,17.894999999999982,True,False
2022-07-19 22:04:00+00:00,1711.575,1711.665,1711.59,True,False,2277149,1,13.035000000000082,True,True
2022-07-20 22:04:00+00:00,1696.835,1696.725,1696.785,False,False,2278523,2,22.060000000000173,True,True
2022-07-21 22:04:00+00:00,1719.16,1718.16,1718.16,False,False,2279898,3,39.315000000000055,False,True
2022-07-24 22:04:00+00:00,1727.66,1726.535,1726.185,False,False,2281274,6,26.394999999999982,False,False
2022-07-25 22:04:00+00:00,1719.875,1719.205,1719.075,False,False,2282649,0,21.5,False,True
2022-07-26 22:04:00+00:00,1717.465,1717.515,1717.65,True,False,2284024,1,14.519999999999982,False,True
2022-07-28 22:04:00+00:00,1756.11,1755.325,1755.43,False,False,2286776,3,22.88000000000011,False,True
2022-07-31 22:04:00+00:00,1766.26,1764.72,1764.88,False,False,2288152,6,15.575000000000045,False,True
2022-08-01 22:04:00+00:00,1772.12,1771.875,1771.88,False,False,2289528,0,16.975000000000136,True,True
2022-08-02 22:04:00+00:00,1760.91,1761.42,1761.805,True,False,2290901,1,27.60499999999979,True,False
2022-08-04 22:04:00+00:00,1790.966,1790.845,1790.855,False,False,2293652,3,31.625,True,True
2022-08-07 22:04:00+00:00,1775.8,1771.53,1771.82,False,False,2295026,6,29.894999999999982,False,False
2022-08-08 22:04:00+00:00,1789.24,1789.025,1788.795,False,False,2296402,0,18.825000000000045,False,True
2022-08-09 22:04:00+00:00,1794.41,1794.51,1794.47,True,False,2297776,1,17.160000000000082,True,True
2022-08-10 22:04:00+00:00,1792.285,1792.32,1792.68,True,False,2299151,2,20.354000000000042,True,False
2022-08-11 22:04:00+00:00,1789.505,1789.95,1789.805,True,False,2300526,3,15.830000000000155,True,False
2022-08-16 22:04:00+00:00,1775.825,1775.96,1776.01,True,False,2304646,1,11.674999999999955,True,False
2022-08-17 22:04:00+00:00,1762.24,1762.56,1762.745,True,False,2306020,2,22.54000000000019,False,True
2022-08-18 22:04:00+00:00,1758.42,1759.215,1759.245,True,False,2307395,3,16.97499999999991,True,False
2022-08-21 22:04:00+00:00,1747.5,1746.485,1746.295,False,False,2308769,6,13.769999999999982,True,True
2022-08-22 22:04:00+00:00,1735.88,1735.84,1735.875,False,False,2310143,0,21.24000000000001,True,True
2022-08-23 22:04:00+00:00,1747.98,1747.82,1747.7,False,False,2311518,1,23.20999999999981,False,True
2022-08-24 22:05:00+00:00,1751.485,1751.36,1751.48,False,False,2312893,2,13.424999999999955,True,True
2022-08-25 22:04:00+00:00,1758.43,1758.805,1758.53,True,False,2314263,3,15.580000000000155,True,True
2022-08-28 23:10:00+00:00,1738.05,1737.895,1736.04,False,False,2315639,6,24.569999999999936,False,True
2022-08-29 22:04:00+00:00,1737.535,1738.045,1737.935,True,False,2316949,0,25.15000000000009,True,False
2022-08-30 22:04:00+00:00,1724.355,1723.58,1723.61,False,False,2318324,1,19.394999999999982,False,True
2022-08-31 22:04:00+00:00,1711.04,1711.005,1711.035,False,False,2319697,2,16.920000000000073,True,True
2022-09-04 22:04:00+00:00,1712.665,1711.585,1711.335,False,False,2322443,6,22.945000000000164,False,True
2022-09-05 22:04:00+00:00,1710.155,1710.675,1710.635,True,False,2323666,0,8.044999999999845,False,True
2022-09-06 22:04:00+00:00,1701.86,1702.135,1701.89,True,False,2325039,1,26.914999999999964,True,True
2022-09-07 22:04:00+00:00,1718.445,1718.46,1718.645,True,False,2326413,2,28.045000000000073,True,False
2022-09-11 22:04:00+00:00,1717.235,1718.605,1718.82,True,False,2329160,6,20.971000000000004,True,False
2022-09-13 22:04:00+00:00,1702.435,1701.325,1701.325,False,False,2331911,1,34.72000000000003,True,False
2022-09-14 22:04:00+00:00,1697.47,1697.635,1697.69,True,False,2333287,2,13.480000000000018,True,False
2022-09-15 22:04:00+00:00,1664.41,1664.625,1664.61,True,False,2334662,3,37.88499999999999,True,True
2022-09-18 22:04:00+00:00,1675.505,1675.335,1675.125,False,False,2336038,6,26.25,True,True
2022-09-19 22:04:00+00:00,1675.7,1675.79,1675.91,True,False,2337412,0,20.2650000000001,True,True
2022-09-20 22:04:00+00:00,1664.845,1665.05,1665.065,True,False,2338787,1,19.464999999999918,True,True
2022-09-21 22:04:00+00:00,1673.8,1671.41,1670.91,False,False,2340163,2,34.25500000000011,False,False
2022-09-22 22:04:00+00:00,1671.335,1671.53,1671.52,True,False,2341537,3,29.235000000000127,True,False
2022-09-25 22:04:00+00:00,1643.925,1643.145,1643.555,False,False,2342913,6,36.17000000000007,True,True
2022-09-26 22:04:00+00:00,1622.845,1623.585,1623.685,True,False,2344289,0,28.63499999999999,False,True
2022-09-27 22:04:00+00:00,1629.49,1629.925,1630.185,True,False,2345665,1,19.065000000000055,True,False
2022-09-28 22:04:00+00:00,1659.995,1659.24,1659.115,False,False,2347041,2,47.86000000000013,False,True
2022-09-29 22:04:00+00:00,1660.85,1661.02,1661.725,True,False,2348417,3,23.319999999999936,False,True
2022-10-02 22:04:00+00:00,1660.95,1663.445,1664.835,True,False,2349793,6,16.110000000000127,False,False
2022-10-03 22:04:00+00:00,1699.795,1698.68,1698.785,False,False,2351169,0,41.835000000000036,True,False
2022-10-04 22:04:00+00:00,1726.465,1725.185,1725.005,False,False,2352545,1,34.34999999999991,False,False
2022-10-05 22:04:00+00:00,1716.445,1716.2,1715.98,False,False,2353919,2,27.25,True,True
2022-10-06 22:04:00+00:00,1712.74,1711.82,1711.83,False,False,2355295,3,18.644999999999982,True,False
2022-10-09 22:04:00+00:00,1695.0,1695.835,1696.115,True,False,2356670,6,24.154999999999973,False,True
2022-10-11 22:04:00+00:00,1666.215,1666.34,1666.525,True,False,2359421,1,23.00999999999999,True,False
2022-10-12 22:04:00+00:00,1673.205,1674.11,1673.82,True,False,2360795,2,16.899999999999864,True,False
2022-10-16 22:04:00+00:00,1644.45,1646.075,1646.5,True,False,2363525,6,31.555000000000064,True,False
2022-10-18 22:04:00+00:00,1652.075,1651.9,1651.945,False,False,2366277,1,15.020999999999958,True,False
2022-10-19 22:04:00+00:00,1628.98,1629.355,1629.66,True,False,2367653,2,26.75,True,True
2022-10-20 22:04:00+00:00,1628.215,1628.17,1628.175,False,False,2369028,3,23.12999999999988,True,True
2022-10-24 22:04:00+00:00,1649.59,1649.865,1650.08,True,False,2371778,0,26.779999999999973,False,True
2022-10-25 22:04:00+00:00,1653.0,1652.395,1652.435,False,False,2373154,1,24.089999999999918,True,True
2022-10-26 22:04:00+00:00,1665.215,1664.265,1664.38,False,False,2374529,2,25.185000000000173,True,False
2022-10-27 22:04:00+00:00,1663.395,1662.37,1662.5,False,False,2375905,3,15.954999999999927,False,True
2022-10-30 22:04:00+00:00,1644.385,1642.51,1642.705,False,False,2377279,6,28.99000000000001,True,False
2022-10-31 22:04:00+00:00,1633.69,1632.705,1632.785,False,False,2378650,0,13.934999999999945,True,False
2022-11-01 22:04:00+00:00,1647.945,1647.02,1646.45,False,False,2380026,1,26.264999999999873,False,False
2022-11-03 22:04:00+00:00,1629.555,1628.735,1629.01,False,False,2382772,3,24.355000000000018,True,False
2022-11-06 23:04:00+00:00,1680.915,1673.94,1674.575,False,False,2384142,6,53.02000000000021,False,False
2022-11-07 23:04:00+00:00,1675.435,1674.93,1674.815,False,False,2385515,0,15.004999999999882,False,True
2022-11-08 23:04:00+00:00,1712.585,1712.265,1711.955,False,False,2386891,1,52.210000000000036,True,True
2022-11-09 23:04:00+00:00,1706.625,1706.38,1706.185,False,False,2388267,2,20.089999999999918,True,True
2022-11-10 23:04:00+00:00,1755.655,1753.555,1753.5,False,False,2389643,3,53.3599999999999,False,False
2022-11-13 23:04:00+00:00,1771.295,1762.19,1763.345,False,False,2391019,6,25.625,False,False
2022-11-14 23:04:00+00:00,1771.495,1770.54,1770.665,False,False,2392394,0,21.774999999999864,False,True
2022-11-15 23:04:00+00:00,1778.28,1777.665,1777.83,False,False,2393770,1,19.414999999999964,True,False
2022-11-16 23:04:00+00:00,1773.71,1773.66,1773.58,False,False,2395146,2,14.710000000000036,True,True
2022-11-20 23:04:00+00:00,1750.87,1751.075,1751.555,True,False,2397897,6,20.179999999999836,False,True
2022-11-21 23:04:00+00:00,1738.185,1738.585,1738.86,True,False,2399273,0,20.470000000000027,True,False
2022-11-22 23:04:00+00:00,1740.0,1740.085,1740.085,True,False,2400647,1,12.700000000000045,True,True
2022-11-23 23:04:00+00:00,1749.6,1749.73,1749.725,True,False,2402015,2,25.970000000000027,True,True
2022-11-24 23:04:00+00:00,1755.79,1754.9,1755.075,False,False,2403240,3,9.36999999999989,True,False
2022-11-27 23:04:00+00:00,1753.555,1753.885,1753.56,True,False,2404421,6,15.134999999999991,True,True
2022-11-28 23:04:00+00:00,1741.785,1740.24,1740.405,False,False,2405797,0,24.100000000000136,True,False
2022-11-29 23:04:00+00:00,1749.575,1749.55,1749.49,False,False,2407169,1,18.795000000000073,False,True
2022-11-30 23:04:00+00:00,1768.235,1769.205,1769.65,True,False,2408544,2,25.059999999999945,False,True
2022-12-01 23:04:00+00:00,1803.04,1802.03,1802.31,False,False,2409919,3,35.565000000000055,True,True
2022-12-04 23:04:00+00:00,1797.75,1795.805,1795.335,False,False,2411295,6,26.085000000000036,True,False
2022-12-05 23:04:00+00:00,1768.825,1767.81,1767.725,False,False,2412671,0,44.09999999999991,True,False
2022-12-06 23:04:00+00:00,1771.005,1770.63,1770.785,False,False,2414046,1,13.555000000000064,True,True
2022-12-08 23:04:00+00:00,1789.095,1790.005,1790.175,True,False,2416797,3,13.394999999999982,True,False
2022-12-11 23:04:00+00:00,1797.46,1796.755,1796.625,False,False,2418171,6,17.62000000000012,False,True
2022-12-12 23:04:00+00:00,1781.41,1781.2,1781.35,False,False,2419546,0,19.090000000000146,True,True
2022-12-14 23:04:00+00:00,1807.44,1806.795,1807.04,False,False,2422298,2,18.77000000000021,True,True
2022-12-15 23:04:00+00:00,1776.875,1776.52,1776.31,False,False,2423674,3,34.85500000000002,True,True
2022-12-18 23:04:00+00:00,1793.155,1792.96,1792.13,False,False,2425050,6,19.934999999999945,False,True
2022-12-19 23:04:00+00:00,1787.715,1787.235,1787.35,False,False,2426425,0,14.870000000000118,True,True
2022-12-20 23:04:00+00:00,1817.89,1818.0,1818.1,True,False,2427801,1,36.445000000000164,True,True
2022-12-21 23:04:00+00:00,1814.64,1814.135,1814.16,False,False,2429176,2,11.940000000000055,True,True
2022-12-22 23:04:00+00:00,1792.63,1793.02,1793.05,True,False,2430552,3,35.61000000000013,False,True
2022-12-26 23:04:00+00:00,1798.425,1800.625,1800.385,True,False,2431927,0,11.990000000000009,False,True
2022-12-29 23:04:00+00:00,1814.985,1814.505,1814.57,False,False,2436048,3,16.024999999999864,True,True
2023-01-03 23:04:00+00:00,1839.7,1838.545,1838.605,False,False,2438799,1,25.644999999999982,False,True
2023-01-04 23:04:00+00:00,1854.65,1855.065,1854.88,True,False,2440175,2,28.97499999999991,True,True
2023-01-05 23:04:00+00:00,1832.7,1832.0,1831.785,False,False,2441550,3,33.86499999999978,True,False
2023-01-08 23:04:00+00:00,1866.11,1867.68,1867.785,True,False,2442925,6,38.5,False,True
2023-01-09 23:04:00+00:00,1871.705,1870.6,1870.785,False,False,2444301,0,15.1099999999999,False,True
2023-01-10 23:04:00+00:00,1876.99,1877.035,1877.105,True,False,2445676,1,12.865000000000009,True,True
2023-01-12 23:04:00+00:00,1896.785,1896.0,1896.06,False,False,2448426,3,31.404999999999973,True,False
2023-01-15 23:04:00+00:00,1920.315,1919.485,1918.905,False,False,2449802,6,29.5150000000001,True,True
2023-01-16 23:04:00+00:00,1916.01,1915.695,1915.735,False,False,2451027,0,18.144999999999982,True,False
2023-01-17 23:04:00+00:00,1908.71,1908.28,1908.24,False,False,2452398,1,15.285000000000082,True,False
2023-01-18 23:04:00+00:00,1904.51,1903.265,1903.345,False,False,2453774,2,29.269999999999982,True,False
2023-01-22 23:04:00+00:00,1926.06,1926.01,1924.41,False,False,2456524,6,16.8599999999999,True,False
2023-01-24 23:04:00+00:00,1937.315,1937.39,1937.325,True,False,2459274,1,25.335000000000036,True,True
2023-01-29 23:04:00+00:00,1927.73,1927.44,1927.055,False,False,2463402,6,18.305000000000064,True,True
2023-01-30 23:04:00+00:00,1923.2,1922.75,1922.59,False,False,2464777,0,13.820000000000164,False,True
2023-01-31 23:04:00+00:00,1928.235,1927.56,1927.625,False,False,2466152,1,30.320000000000164,True,False
2023-02-01 23:04:00+00:00,1950.145,1952.69,1953.165,True,False,2467528,2,34.065000000000055,False,True
2023-02-05 23:04:00+00:00,1865.695,1862.19,1863.465,False,False,2470279,6,57.22000000000003,True,False
2023-02-06 23:04:00+00:00,1867.695,1867.635,1867.645,False,False,2471655,0,19.274999999999864,True,True
2023-02-07 23:04:00+00:00,1871.885,1873.045,1873.18,True,False,2473029,1,19.360000000000127,True,False
2023-02-08 23:04:00+00:00,1875.55,1875.015,1875.145,False,False,2474404,2,17.355000000000018,True,False
2023-02-09 23:04:00+00:00,1861.78,1862.645,1862.725,True,False,2475780,3,31.27500000000009,True,False
2023-02-12 23:04:00+00:00,1865.35,1864.505,1864.62,False,False,2477156,6,19.375,True,True
2023-02-13 23:04:00+00:00,1853.74,1853.915,1853.79,True,False,2478532,0,16.11500000000001,True,True
2023-02-14 23:04:00+00:00,1854.435,1853.905,1853.76,False,False,2479903,1,27.539999999999964,True,False
2023-02-15 23:04:00+00:00,1836.005,1836.415,1836.565,True,False,2481279,2,29.570000000000164,True,True
2023-02-16 23:04:00+00:00,1836.52,1835.71,1835.715,False,False,2482655,3,17.654999999999973,False,True
2023-02-19 23:04:00+00:00,1842.565,1841.025,1841.295,False,False,2484031,6,24.710000000000036,False,True
2023-02-20 23:04:00+00:00,1843.76,1841.99,1842.155,False,False,2485254,0,10.210000000000036,False,False
2023-02-22 23:04:00+00:00,1825.305,1826.11,1825.965,True,False,2488001,2,22.50999999999999,True,False
2023-02-23 23:04:00+00:00,1822.3,1822.53,1822.905,True,False,2489377,3,16.350000000000136,True,True
2023-02-26 23:04:00+00:00,1810.985,1812.66,1812.655,True,False,2490751,6,18.875,True,False
2023-03-01 23:04:00+00:00,1836.65,1837.105,1837.195,True,False,2494868,2,21.679999999999836,True,True
2023-03-02 23:04:00+00:00,1835.94,1836.33,1836.37,True,False,2496242,3,8.980000000000018,False,True
2023-03-05 23:04:00+00:00,1855.435,1854.335,1854.17,False,False,2497617,6,20.110000000000127,False,True
2023-03-06 23:04:00+00:00,1846.88,1846.385,1846.27,False,False,2498991,0,13.085000000000036,True,True
2023-03-07 23:04:00+00:00,1813.34,1813.94,1813.93,True,False,2500361,1,38.929999999999836,False,False
2023-03-08 23:04:00+00:00,1813.83,1814.2,1814.165,True,False,2501733,2,14.88000000000011,False,True
2023-03-09 23:04:00+00:00,1830.915,1831.115,1831.0,True,False,2503103,3,23.74000000000001,True,True
2023-03-13 22:04:00+00:00,1913.63,1912.445,1912.47,False,False,2505855,0,43.159999999999854,False,True
2023-03-14 22:04:00+00:00,1903.865,1904.695,1904.59,True,False,2507231,1,18.789999999999964,False,False
2023-03-15 22:04:00+00:00,1918.73,1919.345,1919.33,True,False,2508604,2,51.600000000000136,False,True
2023-03-16 22:04:00+00:00,1919.34,1919.765,1919.865,True,False,2509980,3,25.980000000000018,True,True
2023-03-19 22:04:00+00:00,1988.305,1986.75,1983.77,False,False,2511356,6,70.02999999999997,False,True
2023-03-20 22:04:00+00:00,1978.975,1978.84,1978.695,False,False,2512731,0,43.8599999999999,True,True
2023-03-21 22:04:00+00:00,1940.52,1939.655,1939.73,False,False,2514104,1,49.75500000000011,True,False
2023-03-22 22:04:00+00:00,1970.015,1968.46,1968.365,False,False,2515480,2,44.569999999999936,False,True
2023-03-26 22:04:00+00:00,1978.965,1978.425,1978.33,False,False,2518232,6,27.75499999999988,False,True
2023-03-27 22:04:00+00:00,1956.45,1957.535,1957.535,True,False,2519606,0,34.72499999999991,False,False
2023-03-29 22:04:00+00:00,1964.505,1964.405,1964.12,False,False,2522358,2,15.704999999999927,True,True
2023-03-30 22:04:00+00:00,1980.425,1980.1,1980.205,False,False,2523734,3,28.954999999999927,True,True
2023-04-02 22:04:00+00:00,1969.31,1967.075,1967.09,False,False,2525109,6,20.710000000000036,False,True
2023-04-03 22:04:00+00:00,1984.385,1985.065,1985.325,True,False,2526485,0,40.73500000000013,True,False
